"HIP","HD","RAhms","DEdms","RA(ICRS)","DE(ICRS)","pmRA","pmDE","Glon","Glat","d(pc)","ePARX/PARX","V","e_V","V_src","B-V","e_B-V","B-V_src","Mv","e_Mv","CombMag","V-K","e_V-K","K_src","Lbol_src","Lbol","e_Lbol","SpType","CLASS","SPECTAG","EEID(AU)","EEID(mas)","FPB-Earth","V-Earth(mag)","Teff","Teff_src","R*(Rsun)","R_src","M*(Msun)","M_src"
112117,214953,"22 42 36.88","-47 12 36.0",340.65365518,-47.21000778,6.15,-331.43,345.7287,-57.7988,23.64,0.01,5.99,0,"G",0.58,0,"G",4.12,0.02,"___",1.34,0.02,"2MASS","V-K",1.97,0.03,"G0V","MAINSEQ","G",1.4,59.34,5.87E-11,31.57,6049,"VF05",1.11,"Takeda",1.09,"Takeda"
105406,203454,"21 21 01.44","+40 20 44.1",320.25599353,40.3455743,-18.89,-208.92,85.3667,-6.7047,27.01,0.01,6.39,0.02,"VT",0.53,0.01,"G",4.23,0.04,"___",1.52,0.03,"2MASS","V-K",1.82,0.05,"F8V","MAINSEQ","F",1.35,49.99,6.33E-11,31.88,6051,"Gray",1.23,"Turnbull",1.17,"Turnbull"
61053,108954,"12 30 50.12","+53 04 34.2",187.70882191,53.07616553,19.46,182.1,129.9412,63.7708,21.78,0.01,6.2,0.02,"VT",0.56,0.02,"BVT-Red",4.51,0.03,"___",1.38,0.02,"2MASS","V-K",1.38,0.04,"F9V","MAINSEQ","F",1.18,53.98,8.36E-11,31.4,6052,"Gray",1.07,"Turnbull",1.09,"Turnbull"
72567,130948,"14 50 15.72","+23 54 42.4",222.56549508,23.91176538,144.73,32.42,32.7641,63.0624,18.17,0.01,5.86,0.01,"G",0.58,0.02,"G",4.56,0.02,"___",1.4,0.02,"2MASS","V-K",1.32,0.03,"G2V","MAINSEQ","G",1.15,63.32,8.72E-11,31.01,6059,"VF05",1.04,"Takeda",1.11,"Takeda"
71192,128385,"14 33 35.47","+65 23 43.1",218.39778281,65.39531602,55.42,44.96,107.2155,48.4977,29.53,0.02,6.6,0.02,"VT",0.5,0.02,"BVT-Red",4.25,0.06,"___",1.35,0.03,"2MASS","V-K",1.75,0.06,"F5","MAINSEQ","F",1.32,44.85,6.58E-11,32.05,6061,"V-K",1.2,"Turnbull",1.15,"Turnbull"
93017,176051,"18 57 01.47","+32 54 05.8",284.25612303,32.90162351,202.85,-143.97,63.3484,13.2663,14.87,0.01,5.28,0.02,"VT",0.55,0.02,"BVT-Red",4.42,0.03,"*","___","___","___","B-V",1.5,0.1,"G0V","MAINSEQ","G",1.23,82.45,7.68E-11,30.56,6064,"B-V",1.11,"Turnbull",1.11,"Turnbull"
32480,48682,"06 46 44.34","+43 34 37.3",101.68474593,43.57702483,-0.28,165.49,172.3561,17.524,16.72,0.01,5.25,0.02,"VT",0.55,0.02,"BVT-Red",4.13,0.03,"___",1.32,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",1.95,0.06,"G0V","MAINSEQ","G",1.4,83.46,5.93E-11,30.81,6064,"VF05",1.18,"Takeda",1.08,"Takeda"
2762,3196,"00 35 14.64","-03 35 33.9",8.8110039,-3.59275785,407.68,-36.47,112.8968,-66.1485,21.25,0.01,5.2,0.01,"G",0.57,0.01,"G",3.56,0.04,"*","___","___","___","B-V",3.31,0.11,"F8V","MAINSEQ","F",1.82,85.64,3.49E-11,31.34,6067,"Gray",1.65,"Turnbull",1.36,"Turnbull"
65269,"___","13 22 34.12","-22 57 07.4",200.64215108,-22.95204586,-39.88,-17.36,312.2127,39.358,17.28,0.52,8.25,0.03,"VT",0.58,0.03,"BVT-G-Red",7.06,1.64,"___",1.34,0.03,"2MASS","V-K",0.13,1.64,"G1/G2V      ","___","___",0.36,20.97,8.79E-10,30.89,6069,"V-K",0.33,"Turnbull",0.59,"Turnbull"
108456,"___","21 58 13.53","+82 52 10.8",329.55638101,82.86966645,-129.14,-74.41,117.6695,21.8429,29.9,0.08,6.94,0.02,"VT",0.52,0.01,"G",4.57,0.19,"___",1.34,0.03,"2MASS","V-K",1.31,0.19,"F6IV-V      ","___","___",1.14,38.24,8.83E-11,32.08,6070,"V-K",1.03,"Turnbull",1.07,"Turnbull"
64394,114710,"13 11 52.92","+27 52 33.7",197.97051117,27.87603769,-801.94,882.7,43.473,85.4057,9.13,0,4.24,0.02,"VT",0.57,0.01,"G",4.43,0.02,"___",1.34,0.05,"Kidger","V-K",1.48,0.06,"G0V","MAINSEQ","G",1.22,133.13,7.82E-11,29.5,6075,"VF05",1.09,"Takeda",1.15,"Takeda"
76233,138763,"15 34 20.86","-05 41 42.4",233.58692775,-5.69510689,-91.99,5.35,359.2822,38.7464,25.56,0.01,6.52,0.02,"VT",0.58,0.01,"G",4.48,0.05,"___",1.37,0.03,"2MASS","V-K",1.42,0.05,"G3V","MAINSEQ","G",1.19,46.61,8.14E-11,31.74,6076,"Gray",1.07,"Turnbull",1.09,"Turnbull"
33719,52265,"07 00 18.10","-05 22 02.5",105.07543371,-5.3673572,-115.76,80.35,218.7176,-0.4808,28.96,0.01,6.28,0.02,"VT",0.57,0,"G",3.97,0.04,"___",1.33,0.02,"2MASS","V-K",2.25,0.05,"G0V","MAINSEQ","G",1.5,51.85,5.12E-11,32.01,6076,"VF05",1.28,"Takeda",1.17,"Takeda"
56290,100203,"11 32 20.76","+61 04 57.9",173.08648748,61.08275166,-14.21,-95.13,138.9038,53.5242,27.99,0.02,5.49,0.02,"VT",0.5,0.02,"BVT-Red",3.26,0.05,"*",1.34,0.03,"2MASS","V-K",4.35,0.06,"F6V","MAINSEQ","F",2.09,74.53,2.65E-11,31.94,6076,"V-K",1.88,"Turnbull",1.46,"Turnbull"
95492,182807,"19 25 25.87","+24 54 51.5",291.35779819,24.91430832,-177.2,-631.08,58.8568,4.1752,27.39,0.01,6.19,0.02,"VT",0.5,0.02,"BVT-Red",4,0.04,"___",1.33,0.03,"2MASS","V-K",2.19,0.05,"F7V","MAINSEQ","F",1.48,54.06,5.27E-11,31.89,6079,"V-K",1.33,"Turnbull",1.22,"Turnbull"
10031,12800,"02 09 07.69","+71 33 09.3",32.2820623,71.55258863,308.26,-239.61,129.0583,9.6109,27.15,0.01,6.57,0.02,"VT",0.54,0.02,"BVT-Red",4.4,0.04,"___",1.33,0.02,"2MASS","V-K",1.52,0.05,"F8","MAINSEQ","F",1.23,45.4,7.6E-11,31.87,6086,"V-K",1.11,"Turnbull",1.11,"Turnbull"
43177,75289,"08 47 40.41","-41 44 10.5",131.91835588,-41.7362388,-20.5,-227.68,262.2089,1.0899,29.15,0.01,6.34,0.02,"VT",0.58,0,"G",4.02,0.04,"___",1.33,0.03,"2MASS","V-K",2.16,0.05,"G0V","MAINSEQ","G",1.47,50.45,5.34E-11,32.02,6095,"VF05",1.28,"Takeda",1.19,"Takeda"
81800,151044,"16 42 27.69","+49 56 12.1",250.61538018,49.93670286,133.43,-107.77,76.8697,40.8892,29.33,0.01,6.47,0.02,"VT",0.54,0.01,"G",4.13,0.04,"___",1.32,0.02,"2MASS","V-K",1.95,0.04,"F8V","MAINSEQ","F",1.4,47.56,5.93E-11,32.03,6096,"VF05",1.23,"Takeda",1.11,"Takeda"
12653,17051,"02 42 33.16","-50 48 03.0",40.63816025,-50.80082665,333.73,219.21,268.8113,-58.3239,17.17,0,5.4,0,"G",0.56,0.01,"G",4.23,0.01,"___",1.32,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",1.78,0.05,"G0V","MAINSEQ","G",1.34,77.77,6.48E-11,30.87,6097,"VF05",1.18,"Takeda",1.15,"Takeda"
47839,"___","09 45 03.68","-49 29 08.2",146.26533357,-49.48560167,-22.13,101.86,274.7305,2.9026,24.9,0.18,8.02,0.02,"VT",0.53,0.02,"G",6.04,0.45,"___",1.32,0.03,"2MASS","V-K",0.34,0.45,"F8/G0V      ","___","___",0.58,23.27,3.44E-10,31.68,6099,"V-K",0.52,"Turnbull",0.76,"Turnbull"
75312,137107,"15 23 12.23","+30 17 17.7",230.80094284,30.28824114,125.77,-176.48,47.5369,56.7251,17.86,0.01,5.58,0.02,"VT",0.55,0.02,"BVT-Red",4.32,0.05,"*","___","___","___","B-V",1.64,0.11,"G2V","MAINSEQ","G",1.28,71.7,7.04E-11,30.96,6099,"B-V",1.15,"Turnbull",1.14,"Turnbull"
7978,10647,"01 42 29.15","-53 44 26.1",25.62146258,-53.7405747,166.97,-106.71,286.8979,-61.7698,17.43,0,5.52,0.02,"VT",0.53,0.02,"BVT-Red",4.31,0.03,"___","___","___","___","B-V",1.64,0.1,"F8V","MAINSEQ","F",1.28,73.52,7.03E-11,30.9,6105,"VF05",1.14,"Takeda",1.1,"Takeda"
80686,147584,"16 28 27.80","-70 05 04.8",247.11583852,-70.08467012,199.89,110.77,319.5302,-14.5735,12.12,0.01,4.9,0.01,"G",0.56,0.02,"G",4.48,0.03,"___","___","___","___","B-V",1.41,0.1,"G0V","MAINSEQ","G",1.19,98.12,8.17E-11,30.12,6107,"Gray",1.06,"Turnbull",1.09,"Turnbull"
60816,108510,"12 27 55.62","-08 40 40.5",186.9817641,-8.67790512,-224.21,-36.57,293.0758,53.7433,29.83,0.02,6.74,0.02,"VT",0.58,0.01,"G",4.37,0.06,"___",1.39,0.03,"2MASS","V-K",1.58,0.06,"G1V","MAINSEQ","G",1.26,42.19,7.29E-11,32.08,6108,"VF05",1.08,"Takeda",1.14,"Takeda"
5862,7570,"01 15 10.57","-45 31 55.5",18.79403213,-45.53209717,664.47,178.12,290.0787,-70.9991,15.11,0,4.96,0.02,"VT",0.57,0.01,"G",4.06,0.02,"___",1.29,0.05,"CARTER, B. S. <M. N. R. A. S., 242, 1> SOUTHERN JHKL STANDARDS","V-K",2.07,0.06,"G0V","MAINSEQ","G",1.44,95.08,5.59E-11,30.59,6116,"VF05",1.25,"Takeda",1.17,"Takeda"
67927,121370,"13 54 41.12","+18 23 54.9",208.6713175,18.39858742,-60.95,-358.1,5.2913,73.0307,11.4,0.01,2.68,0,"G",0.58,0,"G",2.4,0.03,"___",1.31,0.05,"JOHNSON, H. L. <COMM. LUNAR AND PLANETARY LAB., 4, 99> UBVRIJKL","V-K",9.6,0.06,"G0IV","MAINSEQ","G",3.1,271.93,1.2E-11,29.98,6116,"V-K",2.76,"Turnbull",1.79,"Turnbull"
51933,91889,"10 36 32.22","-12 13 42.6",159.13426115,-12.22848702,268.49,-672.31,258.7918,38.817,25.08,0.01,5.7,0.02,"VT",0.53,0.01,"G",3.71,0.04,"___",1.36,0.02,"2MASS","V-K",2.89,0.04,"G0V","MAINSEQ","G",1.7,67.82,3.99E-11,31.7,6119,"Gray",1.51,"Turnbull",1.31,"Turnbull"
74975,136202,"15 19 18.58","+01 46 00.0",229.82741626,1.76665611,373.24,-513.64,3.6757,46.4518,25.38,0.01,5.06,0.02,"VT",0.54,0,"G",3.03,0.03,"___","___","___","___","B-V",5.34,0.11,"F7/8V","MAINSEQ","F",2.31,91.05,2.16E-11,31.72,6119,"B-V",2.05,"Turnbull",1.54,"Turnbull"
89937,170153,"18 21 02.34","+72 44 01.3",275.25974572,72.73369763,531.08,-351.59,103.4573,28.0584,8.06,0.01,3.56,0.02,"VT",0.49,0.01,"G",4.03,0.03,"___",1.31,0.1,"NEUGEBAUER, G., LEIGHTON, R. B. <NASA SP-3047> TWO-MICRON SKY SURVEY-A","V-K",2.14,0.11,"F7Vvar","MAINSEQ","F",1.46,181.59,5.39E-11,29.23,6122,"V-K",1.3,"Turnbull",1.22,"Turnbull"
51459,90839,"10 30 37.76","+55 58 50.2",157.65735143,55.98061759,-177.02,-33.45,154.2913,51.7029,12.78,0,4.82,0.02,"VT",0.54,0.01,"G",4.29,0.02,"___",1.28,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",1.68,0.06,"F8V","MAINSEQ","F",1.29,101.28,6.9E-11,30.22,6126,"VF05",1.15,"Takeda",1.12,"Takeda"
67408,120237,"13 48 55.45","-35 42 13.5",207.23102215,-35.7037368,-526.85,-182.22,315.8597,25.7207,29.47,0.02,6.56,0,"G",0.56,0.01,"G",4.21,0.05,"___","___","___","___","B-V",1.82,0.11,"G0V","MAINSEQ","G",1.35,45.73,6.36E-11,32.05,6127,"VF05",1.13,"Takeda",1.14,"Takeda"
69965,125276,"14 19 01.13","-25 48 58.7",214.75469177,-25.81631724,-356.39,366.76,326.5298,33.0108,18.03,0.01,5.88,0.02,"VT-G",0.48,0.02,"BVT-G-Red",4.6,0.05,"___",1.37,0.03,"2MASS","V-K",1.27,0.06,"F7(W)F3V","MAINSEQ","F",1.13,62.61,9.06E-11,30.99,6129,"Gray",1,"Turnbull",1.06,"Turnbull"
60353,107705,"12 22 32.14","+05 18 20.1",185.6339017,5.30557355,-166.57,-53.15,284.1437,67.1171,29.92,0.02,6.47,0.02,"VT",0.57,0.02,"G",4.09,0.06,"___",1.31,0.03,"2MASS","V-K",2.02,0.07,"F8V","MAINSEQ","F",1.42,47.53,5.71E-11,32.08,6130,"VF05",1.23,"Takeda",1.16,"Takeda"
109245,209635,"22 07 53.19","-70 17 08.6",331.97161384,-70.28573357,73.69,11,319.9474,-41.0123,29.8,0.01,6.67,0.02,"VT",0.54,0,"G",4.3,0.05,"___",1.3,0.03,"2MASS","V-K",1.67,0.06,"F7/8V","MAINSEQ","F",1.29,43.34,6.92E-11,32.06,6132,"Gray",1.14,"Turnbull",1.14,"Turnbull"
63738,113415,"13 03 46.03","-20 35 00.6",195.94177817,-20.58350964,142.13,5.14,306.8279,42.195,28.21,0.03,5.58,0,"G",0.55,0,"G",3.33,0.06,"*",1.31,0.02,"2MASS","V-K",4.07,0.06,"F7V","MAINSEQ","F",2.02,71.53,2.84E-11,31.95,6132,"Gray",1.79,"Turnbull",1.43,"Turnbull"
114924,219623,"23 16 42.19","+53 12 50.6",349.1758098,53.21404995,111.7,-236.29,108.905,-7.0581,20.5,0.01,5.58,0.02,"VT",0.54,0.02,"BVT-Red",4.02,0.03,"___","___","___","___","B-V",2.15,0.1,"F7V","MAINSEQ","F",1.47,71.5,5.37E-11,31.25,6137,"B-V",1.3,"Turnbull",1.22,"Turnbull"
102431,198084,"20 45 21.20","+57 34 49.1",311.33831928,57.58029799,-62.95,-235.56,94.4298,9.056,27.29,0.01,4.52,0,"G",0.54,0.01,"G",2.34,0.03,"___","___","___","___","B-V",10.11,0.11,"F8IV-V","MAINSEQ","F",3.18,116.47,1.14E-11,31.87,6138,"B-V",2.81,"Turnbull",1.81,"Turnbull"
97675,187691,"19 51 01.50","+10 24 57.8",297.75625098,10.4160539,240.09,-134.51,49.1353,-8.1976,19.19,0.01,5.12,0.02,"VT",0.54,0.02,"BVT-Red",3.71,0.03,"___","___","___","___","B-V",2.88,0.1,"F8V","MAINSEQ","F",1.7,88.36,4.02E-11,31.11,6139,"VF05",1.52,"Takeda",1.25,"Takeda"
24332,33632,"05 13 17.55","+37 20 15.5",78.32313264,37.33763726,-144.76,-135.1,169.2667,-0.9907,26.12,0.01,6.47,0.02,"VT",0.53,0.02,"BVT-Red",4.38,0.05,"___",1.3,0.03,"2MASS","V-K",1.54,0.06,"F8","MAINSEQ","F",1.24,47.47,7.51E-11,31.78,6141,"VF05",1.08,"Takeda",1.09,"Takeda"
71251,128332,"14 34 15.70","+57 03 57.0",218.56542001,57.06582344,217.21,-232.47,98.6856,54.9531,29.3,0.01,6.47,0.02,"VT",0.51,0.02,"BVT-Red",4.13,0.04,"___",1.29,0.03,"2MASS","V-K",1.94,0.04,"F7V","MAINSEQ","F",1.39,47.51,5.96E-11,32.03,6146,"V-K",1.23,"Turnbull",1.18,"Turnbull"
82860,153597,"16 56 01.36","+65 08 04.8",254.00566477,65.13467204,238.05,50.84,95.6783,36.4633,15.26,0.01,4.88,0.02,"VT",0.48,0.01,"G",3.96,0.03,"___",1.29,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",2.26,0.06,"F6Vvar","MAINSEQ","F",1.5,98.54,5.11E-11,30.61,6146,"V-K",1.33,"Turnbull",1.23,"Turnbull"
73941,134044,"15 06 35.19","+36 27 21.5",226.64663107,36.45596449,-64.31,40.36,59.5358,59.9834,29.83,0.01,6.35,0.02,"VT",0.51,0.02,"BVT-Red",3.98,0.04,"___","___","___","___","B-V",2.22,0.11,"F8V","MAINSEQ","F",1.49,49.95,5.2E-11,32.06,6148,"VF05",1.29,"Takeda",1.17,"Takeda"
47592,84117,"09 42 14.67","-23 54 58.4",145.56113137,-23.91620867,-399.23,263.18,256.699,21.5242,15.01,0,4.92,0.02,"VT",0.53,0,"G",4.04,0.02,"___","___","___","___","B-V",2.11,0.1,"G0V","MAINSEQ","G",1.45,96.68,5.48E-11,30.58,6152,"VF05",1.25,"Takeda",1.12,"Takeda"
74605,136064,"15 14 38.00","+67 20 51.6",228.65834777,67.34767598,221.51,-392.3,104.5741,44.3324,25.34,0,5.15,0.02,"VT",0.54,0.02,"BVT-Red",3.13,0.03,"___",1.29,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",4.88,0.06,"F9IV","MAINSEQ","F",2.21,87.14,2.37E-11,31.71,6152,"Gray",1.94,"Turnbull",1.5,"Turnbull"
66704,119124,"13 40 23.35","+50 31 09.4",205.09728108,50.51927223,-124.73,57.86,104.4659,64.8176,25.33,0.01,6.33,0.02,"VT",0.52,0.02,"BVT-Red",4.31,0.04,"___",1.31,0.03,"2MASS","V-K",1.65,0.05,"F7.7V","MAINSEQ","F",1.28,50.67,7.01E-11,31.71,6156,"Gray",1.13,"Turnbull",1.14,"Turnbull"
86620,162004,"17 41 58.04","+72 09 27.3",265.49182676,72.15757591,34.97,-273.61,102.9783,31.0276,23.06,0.01,5.81,0,"G",0.53,0,"G",4,0.03,"___",1.28,0.02,"2MASS","V-K",2.19,0.03,"G0V","MAINSEQ","G",1.48,64.21,5.27E-11,31.51,6159,"V-K",1.3,"Turnbull",1.22,"Turnbull"
57757,102870,"11 50 41.29","+01 45 55.4",177.67202553,1.76537705,740.96,-271.18,270.5204,60.7556,10.93,0,3.59,0.01,"G",0.52,0.02,"G",3.4,0.02,"___",1.26,0.05,"JOHNSON, H. L. <COMM. LUNAR AND PLANETARY LAB., 4, 99> UBVRIJKL","V-K",3.79,0.05,"F9V","MAINSEQ","F",1.95,178.18,3.05E-11,29.88,6161,"VF05",1.7,"Takeda",1.35,"Takeda"
94645,179949,"19 15 33.15","-24 10 44.8",288.88814331,-24.17910471,114.78,-101.81,13.4557,-15.7856,27.55,0.02,6.25,0.01,"G",0.55,0.01,"G",4.05,0.05,"___",1.31,0.02,"2MASS","V-K",2.1,0.05,"F8V","MAINSEQ","F",1.45,52.55,5.51E-11,31.9,6168,"VF05",1.22,"Takeda",1.18,"Takeda"
30711,45588,"06 27 11.48","-25 51 21.5",96.79782098,-25.85597162,-171.52,-215.83,234.0043,-16.4652,29.87,0.01,6.05,0.02,"VT",0.53,0.02,"BVT-Red",3.68,0.04,"___",1.28,0.02,"2MASS","V-K",2.94,0.05,"F8/G0V","MAINSEQ","F",1.71,57.42,3.93E-11,32.07,6168,"VF05",1.47,"Takeda",1.21,"Takeda"
62512,111456,"12 48 39.34","+60 19 11.6",192.16390269,60.31989667,107.79,-30.6,123.561,56.805,24.04,0.06,5.83,0.02,"VT",0.47,0.02,"BVT-G-Red",3.93,0.16,"___",1.28,0.03,"2MASS","V-K",2.34,0.16,"F5V","MAINSEQ","F",1.53,63.58,4.94E-11,31.6,6172,"V-K",1.34,"Turnbull",1.24,"Turnbull"
8514,11262,"01 49 48.86","-38 24 12.5",27.45359409,-38.40348295,2.1,282.37,259.2906,-73.3747,27.35,0.01,6.37,0.02,"VT",0.5,0.02,"BVT-Red",4.18,0.05,"___",1.3,0.02,"2MASS","V-K",1.85,0.05,"F6V","MAINSEQ","F",1.36,49.69,6.25E-11,31.88,6175,"Gray",1.19,"Turnbull",1.17,"Turnbull"
33404,"___","06 56 51.12","-21 08 29.3",104.21301064,-21.14147005,-0.25,4.1,232.4782,-8.3288,29.87,0.49,12.7,"___","Hp-VI-red","___","___","___",10.32,"___","___",1.27,0.1,"2MASS","V-K",0.01,"___","~              ","___","___",0.08,2.69,1.79E-08,32.07,6179,"V-K",0.07,"Turnbull",0.27,"Turnbull"
99137,190422,"20 07 35.07","-55 00 58.0",301.89613313,-55.0161003,19.16,36.22,343.02,-32.6857,23.43,0.01,6.25,0.02,"VT",0.53,0.01,"G",4.4,0.04,"___",1.3,0.03,"2MASS","V-K",1.51,0.05,"F8/G0V","MAINSEQ","F",1.23,52.49,7.64E-11,31.54,6179,"Gray",1.07,"Turnbull",1.11,"Turnbull"
45038,78154,"09 10 23.53","+67 08 03.3",137.59802574,67.13423886,12.88,-90.85,146.8758,38.113,20.38,0.01,4.8,0,"G",0.49,0.01,"G",3.25,0.02,"*",1.27,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",4.33,0.05,"F7IV-V","MAINSEQ","F",2.08,102.13,2.67E-11,31.24,6180,"V-K",1.81,"Turnbull",1.46,"Turnbull"
14954,19994,"03 12 46.32","-01 11 45.4",48.19301506,-1.19593294,193.43,-69.23,181.5035,-47.3419,22.58,0.01,5.07,0,"G",0.58,0.01,"G",3.3,0.02,"___","___","___","___","B-V",4.23,0.1,"G0V","MAINSEQ","G",2.06,91.04,2.73E-11,31.48,6188,"VF05",1.75,"Takeda",1.37,"Takeda"
107427,"___","21 45 29.68","-21 33 29.9",326.37365017,-21.55829512,122.84,-94.8,29.9591,-47.5163,13.78,0.37,10.93,0.01,"Koen",0.47,0.01,"Koen",10.23,1.01,"___",1.26,0.12,"2MASS","V-K",0.01,1.02,"F5.5V          ","___","___",0.08,5.86,1.77E-08,30.31,6191,"V-K",0.07,"Turnbull",0.28,"Turnbull"
70497,126660,"14 25 12.02","+51 51 06.2",216.30008064,51.85171354,-236.06,-399.07,93.8326,59.6515,14.53,0,4.04,0.02,"VT",0.5,0.01,"G",3.23,0.02,"___",1.26,0.1,"NEUGEBAUER, G., LEIGHTON, R. B. <NASA SP-3047> TWO-MICRON SKY SURVEY-A","V-K",4.42,0.1,"F7V","MAINSEQ","F",2.1,144.67,2.61E-11,30.5,6192,"V-K",1.83,"Turnbull",1.46,"Turnbull"
50384,89125,"10 17 14.80","+23 06 23.2",154.31166926,23.10645604,-413.29,-97.22,210.808,55.0005,22.81,0.01,5.81,0.02,"VT",0.5,0.01,"G",4.02,0.04,"___",1.3,0.02,"2MASS","V-K",2.14,0.04,"F8Vw","MAINSEQ","F",1.46,64.19,5.39E-11,31.48,6193,"Gray",1.27,"Turnbull",1.22,"Turnbull"
4151,5015,"00 53 04.28","+61 07 24.8",13.26783051,61.12355735,-68.45,169.72,123.1292,-1.7476,18.74,0.01,4.8,0.01,"G",0.54,0.01,"G",3.44,0.02,"___",1.26,0.05,"JOHNSON, H. L., MACARTHUR, J. W., MITCHELL, R. I. <AP. J., 152, 465> THE","V-K",3.66,0.05,"F8V","MAINSEQ","F",1.91,102.06,3.16E-11,31.05,6196,"V-K",1.66,"Turnbull",1.39,"Turnbull"
32439,46588,"06 46 14.47","+79 33 58.6",101.56028979,79.56627808,-99.03,-603.61,134.5946,26.4099,17.87,0,5.43,0.02,"VT",0.51,0.02,"BVT-Red",4.17,0.03,"___",1.29,0.04,"2MASS","V-K",1.87,0.05,"F8V","MAINSEQ","F",1.37,76.42,6.19E-11,30.95,6197,"Gray",1.18,"Turnbull",1.17,"Turnbull"
73100,132254,"14 56 22.94","+49 37 44.4",224.09558479,49.62899937,110.79,-226.45,84.6448,57.1726,25.11,0.01,5.63,0.02,"VT",0.51,0.02,"BVT-Red",3.63,0.03,"___",1.22,0.03,"2MASS","V-K",3.04,0.04,"F7V","MAINSEQ","F",1.74,69.48,3.8E-11,31.68,6200,"Gray",1.51,"Turnbull",1.33,"Turnbull"
25278,35296,"05 24 25.31","+17 23 00.8",81.10545973,17.38355205,250.4,-7.42,187.2004,-10.2854,14.39,0.01,5,0.02,"VT",0.52,0.02,"BVT-Red",4.21,0.03,"___",1.27,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",1.8,0.06,"F8VSB","MAINSEQ","F",1.34,93.18,6.43E-11,30.48,6202,"Gray",1.16,"Turnbull",1.16,"Turnbull"
93825,177474,"19 06 25.04","-37 03 45.9",286.60433158,-37.06275714,96.93,-279.67,0.1594,-18.7356,17.3,0.01,4.23,0.01,"G",0.52,0.01,"G",3.04,0.04,"*",1.3,0.05,"AUMANN, H. H., PROBST, R. G. <AP. J., 368, 264> SEARCH FOR VEGA-LIKE","V-K",5.3,0.06,"F8/G0V","MAINSEQ","F",2.3,133.09,2.18E-11,30.88,6202,"Gray",1.99,"Turnbull",1.53,"Turnbull"
116771,222368,"23 39 56.82","+05 37 38.5",354.98675133,5.62735374,376.32,-437,92.4633,-52.9626,13.71,0,4.13,0,"G",0.51,0.01,"G",3.44,0.01,"___",1.38,0.1,"NEUGEBAUER, G., LEIGHTON, R. B. <NASA SP-3047> TWO-MICRON SKY SURVEY-A","V-K",3.7,0.1,"F7V","MAINSEQ","F",1.92,140.22,3.12E-11,30.39,6204,"VF05",1.64,"Takeda",1.27,"Takeda"
112447,215648,"22 46 41.44","+12 10 26.7",341.67267295,12.17408381,233.06,-492.04,81.2754,-40.3977,16.3,0,4.2,0,"G",0.5,0.01,"G",3.14,0.01,"___",1.33,0.1,"NEUGEBAUER, G., LEIGHTON, R. B. <NASA SP-3047> TWO-MICRON SKY SURVEY-A","V-K",4.86,0.1,"F7V","MAINSEQ","F",2.2,135.25,2.38E-11,30.76,6204,"VF05",1.89,"Takeda",1.22,"Takeda"
105858,203608,"21 26 26.49","-65 22 05.3",321.61038385,-65.36814438,81.08,800.68,328.1544,-40.2912,9.26,0,4.22,0.02,"VT-G",0.47,0.02,"BVT-G-Red",4.39,0.02,"___",1.35,0.05,"Koornneef","V-K",1.54,0.06,"F7V","MAINSEQ","F",1.24,134.2,7.48E-11,29.54,6205,"Gray",1.07,"Turnbull",1.12,"Turnbull"
26462,"___","05 37 45.63","-54 34 00.9",84.44012782,-54.56691123,-6.54,84.33,262.3263,-32.3143,27.11,0.42,9.94,0.07,"VT",0.71,0.07,"BVT-Red",7.77,1.26,"___",1.25,0.07,"2MASS","V-K",0.07,1.26,"G5          ","___","___",0.26,9.56,1.72E-09,31.85,6212,"V-K",0.22,"Turnbull",0.5,"Turnbull"
7513,9826,"01 36 47.98","+41 24 23.0",24.19990413,41.40638491,-172.57,-381.01,132.0011,-20.6652,13.49,0,4.09,0.02,"VT",0.54,0.01,"G",3.44,0.02,"___",1.24,0.05,"JOHNSON, H. L. <COMM. LUNAR AND PLANETARY LAB., 3, 73> THE ABSOLUTE","V-K",3.64,0.06,"F8V","MAINSEQ","F",1.91,141.34,3.18E-11,30.33,6213,"VF05",1.64,"Takeda",1.31,"Takeda"
56280,100286,"11 32 16.42","-29 15 40.9",173.06840611,-29.26137351,-20.32,144.4,282.8809,30.5095,26.3,0.04,5.58,0.02,"VT",0.53,0.02,"BVT-Red",3.48,0.1,"*",1.09,0.08,"2MASS","V-K",3.43,0.12,"F3/5","MAINSEQ","F",1.85,70.41,3.37E-11,31.76,6221,"Gray",1.59,"Turnbull",1.37,"Turnbull"
